genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
urban contemporary,https://api.spotify.com/v1/artists/2P3cjUru4H3fhSXXNxE9kA,2P3cjUru4H3fhSXXNxE9kA,,Blackstreet,64,artist,spotify:artist:2P3cjUru4H3fhSXXNxE9kA,https://open.spotify.com/artist/2P3cjUru4H3fhSXXNxE9kA,NA,713787
g funk,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,,Dr. Dre,81,artist,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,NA,9476533
gangster rap,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,,Dr. Dre,81,artist,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,NA,9476533
hip hop,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,,Dr. Dre,81,artist,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,NA,9476533
rap,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,,Dr. Dre,81,artist,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,NA,9476533
west coast rap,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,,Dr. Dre,81,artist,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,NA,9476533
contemporary r&b,https://api.spotify.com/v1/artists/0VbIlorLz3I5SEtIsc5vAr,0VbIlorLz3I5SEtIsc5vAr,,Queen Pen,61,artist,spotify:artist:0VbIlorLz3I5SEtIsc5vAr,https://open.spotify.com/artist/0VbIlorLz3I5SEtIsc5vAr,NA,38976
hip pop,https://api.spotify.com/v1/artists/0VbIlorLz3I5SEtIsc5vAr,0VbIlorLz3I5SEtIsc5vAr,,Queen Pen,61,artist,spotify:artist:0VbIlorLz3I5SEtIsc5vAr,https://open.spotify.com/artist/0VbIlorLz3I5SEtIsc5vAr,NA,38976
lgbtq+ hip hop,https://api.spotify.com/v1/artists/0VbIlorLz3I5SEtIsc5vAr,0VbIlorLz3I5SEtIsc5vAr,,Queen Pen,61,artist,spotify:artist:0VbIlorLz3I5SEtIsc5vAr,https://open.spotify.com/artist/0VbIlorLz3I5SEtIsc5vAr,NA,38976
g funk,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
gangster rap,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
hip hop,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
rap,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
west coast rap,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
g funk,https://api.spotify.com/v1/artists/5J32qSlWzKCdcL31B8wglv,5J32qSlWzKCdcL31B8wglv,,Big Syke,62,artist,spotify:artist:5J32qSlWzKCdcL31B8wglv,https://open.spotify.com/artist/5J32qSlWzKCdcL31B8wglv,NA,55327
west coast rap,https://api.spotify.com/v1/artists/5J32qSlWzKCdcL31B8wglv,5J32qSlWzKCdcL31B8wglv,,Big Syke,62,artist,spotify:artist:5J32qSlWzKCdcL31B8wglv,https://open.spotify.com/artist/5J32qSlWzKCdcL31B8wglv,NA,55327
alternative metal,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,,Foo Fighters,79,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,NA,10867080
alternative rock,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,,Foo Fighters,79,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,NA,10867080
modern rock,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,,Foo Fighters,79,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,NA,10867080
permanent wave,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,,Foo Fighters,79,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,NA,10867080
post-grunge,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,,Foo Fighters,79,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,NA,10867080
rock,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,,Foo Fighters,79,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,NA,10867080
east coast hip hop,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
gangster rap,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
hardcore hip hop,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
hip hop,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
rap,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
lilith,https://api.spotify.com/v1/artists/0lJlKQvuM2Sd9DPPyUXcHg,0lJlKQvuM2Sd9DPPyUXcHg,,Sixpence None The Richer,63,artist,spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg,https://open.spotify.com/artist/0lJlKQvuM2Sd9DPPyUXcHg,NA,437539
pop rock,https://api.spotify.com/v1/artists/0lJlKQvuM2Sd9DPPyUXcHg,0lJlKQvuM2Sd9DPPyUXcHg,,Sixpence None The Richer,63,artist,spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg,https://open.spotify.com/artist/0lJlKQvuM2Sd9DPPyUXcHg,NA,437539
alternative metal,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
permanent wave,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
post-grunge,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
punk,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
rock,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
skate punk,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
socal pop punk,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,5LfGQac0EIXyAN8aUwmNAQ,,The Offspring,77,artist,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,NA,4987947
dance pop,https://api.spotify.com/v1/artists/72OaDtakiy6yFqkt4TsiFt,72OaDtakiy6yFqkt4TsiFt,,Cher,69,artist,spotify:artist:72OaDtakiy6yFqkt4TsiFt,https://open.spotify.com/artist/72OaDtakiy6yFqkt4TsiFt,NA,2929032
pop,https://api.spotify.com/v1/artists/72OaDtakiy6yFqkt4TsiFt,72OaDtakiy6yFqkt4TsiFt,,Cher,69,artist,spotify:artist:72OaDtakiy6yFqkt4TsiFt,https://open.spotify.com/artist/72OaDtakiy6yFqkt4TsiFt,NA,2929032
dance pop,https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,,Destiny's Child,72,artist,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i,NA,6325957
girl group,https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,,Destiny's Child,72,artist,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i,NA,6325957
pop,https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,,Destiny's Child,72,artist,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i,NA,6325957
r&b,https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,,Destiny's Child,72,artist,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i,NA,6325957
urban contemporary,https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,,Destiny's Child,72,artist,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i,NA,6325957
alternative rock,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,,Red Hot Chili Peppers,83,artist,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,NA,19539944
funk metal,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,,Red Hot Chili Peppers,83,artist,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,NA,19539944
funk rock,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,,Red Hot Chili Peppers,83,artist,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,NA,19539944
permanent wave,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,,Red Hot Chili Peppers,83,artist,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,NA,19539944
rock,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,,Red Hot Chili Peppers,83,artist,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,NA,19539944
alternative metal,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
alternative rock,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
grunge,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
permanent wave,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
rock,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
alternative metal,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
alternative rock,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
grunge,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
permanent wave,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
rock,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,,Pearl Jam,75,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,NA,8161217
irish rock,https://api.spotify.com/v1/artists/7t0rwkOPGlDPEhaOcVtOt9,7t0rwkOPGlDPEhaOcVtOt9,,The Cranberries,74,artist,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,NA,3348716
pop rock,https://api.spotify.com/v1/artists/7t0rwkOPGlDPEhaOcVtOt9,7t0rwkOPGlDPEhaOcVtOt9,,The Cranberries,74,artist,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,NA,3348716
rock,https://api.spotify.com/v1/artists/7t0rwkOPGlDPEhaOcVtOt9,7t0rwkOPGlDPEhaOcVtOt9,,The Cranberries,74,artist,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,NA,3348716
east coast hip hop,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
gangster rap,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
hardcore hip hop,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
hip hop,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
rap,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,,The Notorious B.I.G.,79,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,NA,8796899
glam metal,https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp,58lV9VcRSjABbAbfWS6skp,,Bon Jovi,78,artist,spotify:artist:58lV9VcRSjABbAbfWS6skp,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,NA,12121335
rock,https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp,58lV9VcRSjABbAbfWS6skp,,Bon Jovi,78,artist,spotify:artist:58lV9VcRSjABbAbfWS6skp,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,NA,12121335
alternative metal,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,,The Smashing Pumpkins,73,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,NA,4462627
alternative rock,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,,The Smashing Pumpkins,73,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,NA,4462627
grunge,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,,The Smashing Pumpkins,73,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,NA,4462627
permanent wave,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,,The Smashing Pumpkins,73,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,NA,4462627
rock,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,,The Smashing Pumpkins,73,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,NA,4462627
spacegrunge,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,,The Smashing Pumpkins,73,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,NA,4462627
east coast hip hop,https://api.spotify.com/v1/artists/2WKdxPFRD7IqZvlIAvhMgY,2WKdxPFRD7IqZvlIAvhMgY,,Fugees,67,artist,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,https://open.spotify.com/artist/2WKdxPFRD7IqZvlIAvhMgY,NA,1232403
hip hop,https://api.spotify.com/v1/artists/2WKdxPFRD7IqZvlIAvhMgY,2WKdxPFRD7IqZvlIAvhMgY,,Fugees,67,artist,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,https://open.spotify.com/artist/2WKdxPFRD7IqZvlIAvhMgY,NA,1232403
neo soul,https://api.spotify.com/v1/artists/2WKdxPFRD7IqZvlIAvhMgY,2WKdxPFRD7IqZvlIAvhMgY,,Fugees,67,artist,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,https://open.spotify.com/artist/2WKdxPFRD7IqZvlIAvhMgY,NA,1232403
new jersey rap,https://api.spotify.com/v1/artists/2WKdxPFRD7IqZvlIAvhMgY,2WKdxPFRD7IqZvlIAvhMgY,,Fugees,67,artist,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,https://open.spotify.com/artist/2WKdxPFRD7IqZvlIAvhMgY,NA,1232403
alternative r&b,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
conscious hip hop,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
hip hop,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
neo soul,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
new jersey rap,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
r&b,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
soul,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
urban contemporary,https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,,Ms. Lauryn Hill,73,artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,NA,2436210
alternative metal,https://api.spotify.com/v1/artists/6TcnmlCSxihzWOQJ8k0rNS,6TcnmlCSxihzWOQJ8k0rNS,,Third Eye Blind,65,artist,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,https://open.spotify.com/artist/6TcnmlCSxihzWOQJ8k0rNS,NA,1447883
pop rock,https://api.spotify.com/v1/artists/6TcnmlCSxihzWOQJ8k0rNS,6TcnmlCSxihzWOQJ8k0rNS,,Third Eye Blind,65,artist,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,https://open.spotify.com/artist/6TcnmlCSxihzWOQJ8k0rNS,NA,1447883
post-grunge,https://api.spotify.com/v1/artists/6TcnmlCSxihzWOQJ8k0rNS,6TcnmlCSxihzWOQJ8k0rNS,,Third Eye Blind,65,artist,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,https://open.spotify.com/artist/6TcnmlCSxihzWOQJ8k0rNS,NA,1447883
modern rock,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,,Green Day,80,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,NA,13959904
permanent wave,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,,Green Day,80,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,NA,13959904
